row ID;row m/z;row retention time;name;row identity (main ID);row identity (all IDs);row identity (main ID + details);identity;row number of detected peaks;average;CRE/WT;WT/Tert;CRE/Tert;t test;Tert G1;Tert G2;Tert G3;Tert G4;Tert G5;Tert G6;Tert G7;Tert G8;WT G1;WT G2;WT G3;WT G4;WT G5;WT G6;WT G7;WT G8;CRE G1;CRE G2;CRE G3;CRE G4;CRE G5;CRE G6;CRE G7;CRE G8;CRE G9
27011;725,5133493;21,21323038;NEGmz725.513rt21.21;1-O-beta-D-Glucopyranosyl-2,3-di-O-(8-hexadecenoyl)glycerol;1-O-beta-D-Glucopyranosyl-2,3-di-O-(8-hexadecenoyl)glycerol;ID: HMDB0031133_Name: 1-O-beta-D-Glucopyranosyl-2,3-di-O-(8-hexadecenoyl)glycerol_Molecular formula: C41H74O10_Identification method: HMDB All metabolites - M-H.txt;HMDB0031133;16;1,71E+05;0,760;7,912;6,010;0,000;48475,08984;0;80270,14063;0;0;0;77036,27344;66256,96875;381908,75;504878,4375;258384,8594;256614,2813;151116,8594;211422,4688;231993,7344;156026,75;151550,1406;132105,6406;240355,3906;355639,5938;253737,375;227879,8438;183213,0625;124214,4219;170549,3281
35861;74,09767365;20,92281047;POSmz74.098rt20.92;1-Butylamine;1-Butylamine_sec-Butylamine_2-Methyl-1-propylamine_Diethylamine;ID: HMDB0031321_Name: 1-Butylamine_Molecular formula: C4H11N_Identification method: HMDB All metabolites - M+H.txt;HMDB0031321;12;6,31E+05;0,884;0,851;0,752;0,000;697900,625;649114,3125;722661,5;654805,6875;838321,625;810493,75;735399,5;739981,75;645769,625;685007,1875;652483,8125;664497,4375;684524,4375;627561,1875;472359,375;545600,1875;669774,25;465013,5938;563896,125;563589,75;599057,5;540777,3125;537841,875;526707,9375;482937,6875
50437;812,6142859;20,26248051;POSmz812.614rt20.26;PC(16:1(9Z)/22:2(13Z,16Z));PC(16:1(9Z)/22:2(13Z,16Z))_PC(18:0/20:3(5Z,8Z,11Z))_PC(18:0/20:3(8Z,11Z,14Z))_PC(18:1(11Z)/20:2(11Z,14Z))_PC(18:1(9Z)/20:2(11Z,14Z))_PC(18:2(9Z,12Z)/20:1(11Z))_PC(18:3(6Z,9Z,12Z)/20:0)_PC(18:3(9Z,12Z,15Z)/20:0)_PC(20:0/18:3(6Z,9Z,12Z))_PC(20:0/18:3(9Z,12Z,15Z))_PC(20:1(11Z)/18:2(9Z,12Z))_PC(20:2(11Z,14Z)/18:1(11Z))_PC(20:2(11Z,14Z)/18:1(9Z))_PC(20:3(5Z,8Z,11Z)/18:0)_PC(20:3(8Z,11Z,14Z)/18:0)_PC(22:2(13Z,16Z)/16:1(9Z));ID: HMDB0008020_Name: PC(16:1(9Z)/22:2(13Z,16Z))_Molecular formula: C46H86NO8P_Identification method: HMDB All metabolites - M+H.txt;HMDB0008020;6;6,06E+05;2,726;2,488;6,782;0,000;189732,4063;134515,0625;120050,1172;144669;165596,5938;175961,6875;194901,3594;236841,9531;279909,625;296087,9688;384745,5938;432574;335483,5;508091,2188;321203,4375;831235,9375;531409,8125;470600,2188;1130289,5;946113,5625;966051,75;1525924,375;1367913,125;1537800,125;1916924,75
31542;263,1103934;4,049289466;POSmz263.11rt4.05;1,6-Dimethoxypyrene;1,6-Dimethoxypyrene;ID: HMDB0060337_Name: 1,6-Dimethoxypyrene_Molecular formula: C18H14O2_Identification method: HMDB All metabolites - M+H.txt;HMDB0060337;6;1,52E+05;1,899;1,302;2,473;0,000;123292,9609;99314,80469;61964,45313;69762,1875;143037,75;89888,10938;78157,75781;79893,25;73165,61719;74833,07031;93626,17969;79643,4375;171984,1875;81396,19531;232984,7031;162945,5625;212050,4844;209988,8594;335730,5313;219827;307410,75;228111,8125;210532,0313;237097,9375;112629,5156
29355;661,2484436;12,40172204;NEGmz661.248rt12.4;Kuwanon Q;Kuwanon Q_Kuwanon R;ID: HMDB0030113_Name: Kuwanon Q_Molecular formula: C40H38O9_Identification method: HMDB All metabolites - M-H.txt;HMDB0030113;12;2,93E+05;0,996;5,533;5,514;0,000;0;0;0;0;0;0;356168,9688;219833,0938;276934,9375;334761,1875;520697,4063;640543,5625;207129,2344;155950,9063;421471,9688;629806,125;485630,3438;487938,5625;321364,9375;431145,8438;207382,8125;429677,5313;367113,7813;331001,4375;511858,4688
3143;624,2968166;8,9844112;POSmz624.297rt8.98;Leukotriene C5;Leukotriene C5;ID: HMDB0012993_Name: Leukotriene C5_Molecular formula: C30H45N3O9S_Identification method: HMDB All metabolites - M+H.txt;HMDB0012993;16;5,08E+05;1,466;0,257;0,377;0,000;1228759,75;685588,3125;1021066,563;641098,9375;1197264,125;1098968,125;1002405,938;684760,375;160483,6875;312643,0625;0;318464,0938;140081,875;217428,1875;235922,9219;557923,125;383993,8438;0;560172,625;254813,9688;250650,3281;459505,3125;384707,375;651930,3125;257555,2969
936;425,2583258;19,12059964;NEGmz425.258rt19.12;Prostaglandin PGE2 1-glyceryl ester;Prostaglandin PGE2 1-glyceryl ester_Prostaglandin PGE2 glyceryl ester_Prostaglandin D2-1-glyceryl ester_Prostaglandin H2 2-glyceryl Ester;ID: HMDB0013043_Name: Prostaglandin PGE2 1-glyceryl ester_Molecular formula: C23H38O7_Identification method: HMDB All metabolites - M-H.txt;HMDB0013043;25;9,76E+05;0,660;0,269;0,177;0,000;3386015,5;2252127,25;3032882;2781469,25;1155953,125;1761079,875;1162240,625;1080064;409773;427532,9688;575316,625;486746,8438;428753,1875;342783,9375;1364331,875;429194,625;253761,5313;296364,1563;360079,25;354419,2813;322020,5938;447755,625;418020,625;507940,625;353579,6563
396;473,2838831;19,82451608;NEGmz473.284rt19.82;Pubescenol;Pubescenol;ID: HMDB0030085_Name: Pubescenol_Molecular formula: C28H42O6_Identification method: HMDB All metabolites - M-H.txt;HMDB0030085;25;9,30E+06;0,859;0,762;0,655;0,000;1,02E+07;9922407;1,12E+07;1,56E+07;1,19E+07;1,40E+07;9543183;1,07E+07;9272730;8516090;9862516;9927185;7957090;9283086;7734948,5;8352549,5;7279012,5;7719138;7062723,5;7557849,5;8375769;7794662,5;7820510,5;7085167;7837268,5
46010;786,6010547;20,40938981;POSmz786.601rt20.41;PC(18:1(9Z)/18:1(9Z));PC(18:1(9Z)/18:1(9Z))_PC(14:0/22:2(13Z,16Z))_PC(14:1(9Z)/22:1(13Z))_PC(16:0/20:2(11Z,14Z))_PC(16:1(9Z)/20:1(11Z))_PC(18:0/18:2(9Z,12Z))_PC(18:1(11Z)/18:1(11Z))_PC(18:1(11Z)/18:1(9Z))_PC(18:1(9Z)/18:1(11Z))_PC(18:2(9Z,12Z)/18:0)_PC(20:1(11Z)/16:1(9Z))_PC(20:2(11Z,14Z)/16:0)_PC(22:1(13Z)/14:1(9Z))_PC(22:2(13Z,16Z)/14:0)_1,2-dioleoyl-sn-glycero-3-phosphocholine;ID: HMDB0000593_Name: PC(18:1(9Z)/18:1(9Z))_Molecular formula: C44H84NO8P_Identification method: HMDB All metabolites - M+H.txt;HMDB0000593;10;3,55E+06;3,387;2,761;9,354;0,000;154585,8906;186269,6406;634835,625;757031,625;1186792,875;1624255,375;890882;788736,25;1842092,125;1255361,125;1834195,625;1829289,25;1749357,125;2479039,25;1724674,5;4471383,5;3365966,25;2436904,5;1,06E+07;5784234;6087608;7306680,5;1,11E+07;7207806,5;1,16E+07
26624;792,5512354;20,79626637;NEGmz792.551rt20.8;PC(15:0/22:5(4Z,7Z,10Z,13Z,16Z));PC(15:0/22:5(4Z,7Z,10Z,13Z,16Z))_PC(15:0/22:5(7Z,10Z,13Z,16Z,19Z))_PC(22:5(4Z,7Z,10Z,13Z,16Z)/15:0)_PC(22:5(7Z,10Z,13Z,16Z,19Z)/15:0)_PE(18:0/22:5(4Z,7Z,10Z,13Z,16Z))_PE(18:0/22:5(7Z,10Z,13Z,16Z,19Z))_PE(18:1(11Z)/22:4(7Z,10Z,13Z,16Z))_PE(18:1(9Z)/22:4(7Z,10Z,13Z,16Z))_PE(18:3(6Z,9Z,12Z)/22:2(13Z,16Z))_PE(18:3(9Z,12Z,15Z)/22:2(13Z,16Z))_PE(18:4(6Z,9Z,12Z,15Z)/22:1(13Z))_PE(20:0/20:5(5Z,8Z,11Z,14Z,17Z))_PE(20:1(11Z)/20:4(5Z,8Z,11Z,14Z))_PE(20:1(11Z)/20:4(8Z,11Z,14Z,17Z))_PE(20:2(11Z,14Z)/20:3(5Z,8Z,11Z))_PE(20:2(11Z,14Z)/20:3(8Z,11Z,14Z))_PE(20:3(5Z,8Z,11Z)/20:2(11Z,14Z))_PE(20:3(8Z,11Z,14Z)/20:2(11Z,14Z))_PE(20:4(5Z,8Z,11Z,14Z)/20:1(11Z))_PE(20:4(8Z,11Z,14Z,17Z)/20:1(11Z))_PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:0)_PE(22:1(13Z)/18:4(6Z,9Z,12Z,15Z))_PE(22:2(13Z,16Z)/18:3(6Z,9Z,12Z))_PE(22:2(13Z,16Z)/18:3(9Z,12Z,15Z))_PE(22:4(7Z,10Z,13Z,16Z)/18:1(11Z))_PE(22:4(7Z,10Z,13Z,16Z)/18:1(9Z))_PE(22:5(4Z,7Z,10Z,13Z,16Z)/18:0)_PE(22:5(7Z,10Z,13Z,16Z,19Z)/18:0);ID: HMDB0007956_Name: PC(15:0/22:5(4Z,7Z,10Z,13Z,16Z))_Molecular formula: C45H80NO8P_Identification method: HMDB All metabolites - M-H.txt;HMDB0007956;17;1,60E+05;0,980;1,742;1,708;0,000;77306,17969;160381,5;113387,0313;64770,05859;69046,5;124329,6406;125843,9141;120372,1094;165897,9063;215827,7344;221602,9375;182969,6875;158377,4063;189825,7656;134376,2813;221537,4219;210620,6719;186796,9219;173698,8906;164498,4219;162813,5781;153031,125;222307,1563;195344,2656;174332,3281
3853;153,09117;15,66594022;NEGmz153.091rt15.67;Methyl 2-octynoate;Methyl 2-octynoate_2,4-Hexadienyl propionate_2-Nonenoic acid gamma-lactone_(E)-2,6-Dimethyl-2,5-heptadienoic acid_3,5,5-Trimethyl-1,2-cyclohexanedione_Enol-3,5,5-Trimethyl-1,2-cyclohexanedione_Octahydro-2H-1-benzopyran-2-one_Allyl hexenoate_xi-2,2,6-Trimethyl-1,4-cyclohexanedione_Anapear_4-Oxo-2-nonenal;ID: HMDB0031302_Name: Methyl 2-octynoate_Molecular formula: C9H14O2_Identification method: HMDB All metabolites - M-H.txt;HMDB0031302;20;1,64E+06;1,001;3,372;3,376;0,000;572034,0625;123585,5;124652,5391;126928,3594;132623,4063;125345,4297;1833884,875;1970197,25;2026546,375;2347774,5;2165475,75;2181210,25;1866637,125;2159851,5;2045754,25;2097625;2044455,5;2015961,625;2401303,75;2130386,75;1989297,25;1895622;2260988,25;2113121,25;2171252,25
2089;631,2242551;14,18134314;NEGmz631.224rt14.18;3'-Sialyllactosamine;3'-Sialyllactosamine_6'-Sialyllactosamine;ID: HMDB0006607_Name: 3'-Sialyllactosamine_Molecular formula: C23H40N2O18_Identification method: HMDB All metabolites - M-H.txt;HMDB0006607;8;3,52E+05;0,659;0,324;0,213;0,000;1239424,25;679286,5;611820,3125;565102,5;460838,8125;443651,8438;1023927,375;609932,0625;413359,8125;638902,75;254547,75;96975,64063;272740,625;74271,82813;0;73228,29688;224397,7656;113796,2891;78473,61719;170667,125;192012,5625;55487,56641;393747,1875;124163,4219;0
2053;469,2844086;19,20651786;NEGmz469.284rt19.21;Ceanothine C;Ceanothine C;ID: HMDB0029340_Name: Ceanothine C_Molecular formula: C26H38N4O4_Identification method: HMDB All metabolites - M-H.txt;HMDB0029340;13;4,52E+05;0,640;0,290;0,186;0,000;1276131,75;1024725,563;1634777,25;1267758;533487,875;774299,4375;527805,375;505008,6875;241752,0313;220820,2813;258641,4844;204523,6719;206678,7344;159810,0469;705918,625;193217,5781;127138,9844;156592,5156;138880,3125;136241,25;141789,9219;243972,3594;281695,3438;175283,6563;175048,7969
41660;834,6035657;20,90230608;POSmz834.604rt20.9;PC(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));PC(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))_PC(18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))_PC(18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))_PC(18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))_PC(18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))_PC(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))_PC(18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))_PC(20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))_PC(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))_PC(20:2(11Z,14Z)/20:4(8Z,11Z,14Z,17Z))_PC(20:3(5Z,8Z,11Z)/20:3(5Z,8Z,11Z))_PC(20:3(5Z,8Z,11Z)/20:3(8Z,11Z,14Z))_PC(20:3(8Z,11Z,14Z)/20:3(5Z,8Z,11Z))_PC(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))_PC(20:4(5Z,8Z,11Z,14Z)/20:2(11Z,14Z))_PC(20:4(8Z,11Z,14Z,17Z)/20:2(11Z,14Z))_PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:1(11Z))_PC(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z))_PC(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z))_PC(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z))_PC(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z))_PC(22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z))_PC(22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z))_PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0);ID: HMDB0008057_Name: PC(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))_Molecular formula: C48H84NO8P_Identification method: HMDB All metabolites - M+H.txt;HMDB0008057;9;1,07E+07;1,240;2,715;3,366;0,000;3296792,5;3227755,25;1645594,375;1843537,375;4126283;5703744;6446037,5;9257995;1,08E+07;1,30E+07;1,01E+07;8691844;1,85E+07;1,12E+07;7720187;1,65E+07;1,27E+07;5018735;1,58E+07;1,16E+07;1,94E+07;2,11E+07;1,75E+07;1,86E+07;1,29E+07
3821;201,0163995;1,566092228;POSmz201.016rt1.57;D-Erythrose 4-phosphate;D-Erythrose 4-phosphate_Sevoflurane;ID: HMDB0001321_Name: D-Erythrose 4-phosphate_Molecular formula: C4H9O7P_Identification method: HMDB All metabolites - M+H.txt;HMDB0001321;25;8,83E+05;0,892;0,811;0,724;0,000;970364,25;1099318,25;1367494;1028866,063;1002430,5;910898,625;1122091,125;911321,8125;873575,125;862227,1875;773902,1875;1067069,25;821389,0625;854364,75;859049,5;715193,5;758367,4375;826013;717440,6875;746463,3125;763435,625;856162;766165,5;639469;774160,375
1147;219,0145624;2,136099993;NEGmz219.015rt2.14;Imidazole acetol-phosphate;Imidazole acetol-phosphate;ID: HMDB0012236_Name: Imidazole acetol-phosphate_Molecular formula: C6H9N2O5P_Identification method: HMDB All metabolites - M-H.txt;HMDB0012236;23;1,23E+06;0,971;0,208;0,202;0,000;2677890,25;4407924;2541406,5;3358939,5;3645418,75;2292068;1724671,75;771890,5;1495288;502930,0625;140692,0313;273532,1563;550791,25;747596,5625;232449,5938;517775,3125;648926,8125;137469,8906;788464,4375;183313,7344;870834,25;175501,3906;254246,9063;982055,875;834113,4375
5391;519,2607341;8,941185586;POSmz519.261rt8.94;Geranylfarnesyl diphosphate;Geranylfarnesyl diphosphate_Austalide G_Dehydrodolichol diphosphate;ID: HMDB0012231_Name: Geranylfarnesyl diphosphate_Molecular formula: C25H44O7P2_Identification method: HMDB All metabolites - M+H.txt;HMDB0012231;8;2,24E+05;2,444;0,096;0,236;0,000;626521,5;306295,8438;495425,8125;515327,8125;569541,5;686148;637987,9375;272382,25;0;0;0;113905,5625;0;0;282542,4375;0;345626,9688;65484,88281;249145,9688;0;80914,84375;0;0;348688,875;0
33197;331,3023694;1,106002133;POSmz331.302rt1.11;3-(10-Heptadecenyl)phenol;3-(10-Heptadecenyl)phenol;ID: HMDB0038525_Name: 3-(10-Heptadecenyl)phenol_Molecular formula: C23H38O_Identification method: HMDB All metabolites - M+H.txt;HMDB0038525;12;6,10E+05;1,119;1,181;1,321;0,000;439916,6563;504129,5313;445511,5625;514508,0625;512670;588008,9375;566962,875;586748,9375;532301,75;544385,4375;633560,125;629352,375;629790,375;603949,875;709613,875;626803,1875;651904,25;633713,875;616373,8125;817530,75;715140,1875;665166;728154,3125;605137,9375;747530,75
23357;878,5921233;17,64997667;NEGmz878.592rt17.65;PE(DiMe(11,3)/DiMe(13,5));PE(DiMe(11,3)/DiMe(13,5))_PE(DiMe(11,5)/DiMe(11,5))_PE(DiMe(13,5)/DiMe(11,3))_PE(DiMe(13,5)/DiMe(9,5))_PE(DiMe(9,5)/DiMe(13,5))_PE(MonoMe(11,5)/MonoMe(13,5))_PE(MonoMe(13,5)/MonoMe(11,5));ID: HMDB0061473_Name: PE(DiMe(11,3)/DiMe(13,5))_Molecular formula: C49H86NO10P_Identification method: HMDB All metabolites - M-H.txt;HMDB0061473;20;2,01E+05;0,934;3,059;2,856;0,000;41727,60156;0;0;66005,52344;133228,375;95270,25781;145026;208335,5313;251567,2188;209978,2344;248649,8594;294471,2188;308167,6563;281263,5625;293923,7188;221772,9688;232934,4688;262564,2188;238043,8281;233030,75;260590,7813;350168,875;206129,0469;270622,9375;161710,3594
38333;177,127525;15,93578649;POSmz177.128rt15.94;4-Methyl-1-phenyl-2-pentanone;4-Methyl-1-phenyl-2-pentanone_(S)-4-(4-Methylphenyl)-2-pentanone_Rhubafuran_3-(4-Isopropylphenyl)propanal;ID: HMDB0031569_Name: 4-Methyl-1-phenyl-2-pentanone_Molecular formula: C12H16O_Identification method: HMDB All metabolites - M+H.txt;HMDB0031569;12;3,78E+05;1,172;1,552;1,819;0,000;317972,4063;248539,8906;198571,5625;241216,9063;288738,125;197970,0469;219243,0313;341631,2813;396377,5313;214395,3906;402157,125;409706,625;393681,1563;505662,5;378558,3125;487860,5625;291127,625;293812,1563;487151,3125;545699,625;536213;508239,5938;490587,2813;529071,0625;520281,0625
4546;208,1698529;14,54193577;POSmz208.17rt14.54;N-Desmethyl tapentadol;N-Desmethyl tapentadol;ID: HMDB0060611_Name: N-Desmethyl tapentadol_Molecular formula: C13H21NO_Identification method: HMDB All metabolites - M+H.txt;HMDB0060611;11;4,39E+05;0,986;0,070;0,069;0,000;777064,5;396716,6563;397922,2813;1468552,375;1945930,875;1420757;2036660,375;1118271,25;136539,8438;49109,21484;78159,19531;46015,58594;86070,60156;78205,61719;136123,5938;60923,89453;72425,28125;57950,04297;59836,96484;154406,8438;109050,8594;44839,07031;87185,50781;70509,21875;88550,21094
6781;281,1763373;15,11170372;NEGmz281.176rt15.11;Lactapiperanol C;Lactapiperanol C;ID: HMDB0033630_Name: Lactapiperanol C_Molecular formula: C16H26O4_Identification method: HMDB All metabolites - M-H.txt;HMDB0033630;25;1,91E+05;0,861;0,683;0,589;0,000;254761,6563;221652;298385,4688;288288,875;144819,1406;330000,0313;252550,1406;249810,7188;238207,5;210919,0781;155610,2969;157171,7656;143786,9375;173558,0313;180673,6094;134172,3125;161214,5938;134446,8125;122326,5625;140199,8438;168464,0156;185673,8125;138590,4063;166955,5313;132985,5313
13321;381,2471722;18,9604743;NEGmz381.247rt18.96;Apo-12'-violaxanthal;Apo-12'-violaxanthal;ID: HMDB0034953_Name: Apo-12'-violaxanthal_Molecular formula: C25H34O3_Identification method: HMDB All metabolites - M-H.txt;HMDB0034953;22;1,37E+05;0,951;0,216;0,205;0,000;105344,9297;347028,2188;473152,25;425307;401506,7188;200017,9531;212302,5469;194178,9063;40538,87109;57711,80469;86098,45313;46528,51172;80984,92188;68889,00781;48363,875;80277,24219;44045,125;42550,05859;52555,69141;102352,1172;70653,99219;58456,62109;58677,22266;57175,34766;58718,48047
2240;266,0750574;2,613310896;POSmz266.075rt2.61;Isoniazid alpha-ketoglutaric acid;Isoniazid alpha-ketoglutaric acid;ID: HMDB0060663_Name: Isoniazid alpha-ketoglutaric acid_Molecular formula: C11H11N3O5_Identification method: HMDB All metabolites - M+H.txt;HMDB0060663;25;1,30E+06;1,153;0,595;0,686;0,000;1903090,75;1802061,5;1709670,75;1921954,5;1616847;1462494,375;2068926,5;1227888,5;1136304,5;1333268,5;623565,6875;842909,875;1118436,375;973591,5;1013294,813;1121280,75;1176312,625;1297895,75;1153951;1163987,75;973282,875;1201967,125;1186294,25;1429164,25;1001986,563
17045;442,017725;2,391000336;NEGmz442.018rt2.39;Guanosine diphosphate;Guanosine diphosphate_8-oxo-dGDP;ID: HMDB0001201_Name: Guanosine diphosphate_Molecular formula: C10H15N5O11P2_Identification method: HMDB All metabolites - M-H.txt;HMDB0001201;24;3,52E+05;0,753;5,574;4,196;0,000;0;59901,86719;82604,96875;81817,8125;175138,5313;67679,80469;149520,1719;161907,9219;570264,5625;593320,5;634325,4375;753543,6875;452122;575095,75;443606,5313;317393,875;670796,6875;628998,3125;327260,7188;339429,8125;186557,25;433523,8438;313520,0625;472448,2813;302755,1875
1338;270,2078241;16,1325072;NEGmz270.208rt16.13;Tridecanoylglycine;Tridecanoylglycine;ID: HMDB0013317_Name: Tridecanoylglycine_Molecular formula: C15H29NO3_Identification method: HMDB All metabolites - M-H.txt;HMDB0013317;25;1,59E+06;1,149;0,053;0,061;0,000;2258677,25;1176541,875;2613239,75;5517962,5;8461542;6106904,5;5689319,5;3636419,75;341400,4063;188269,4531;217435,1875;219843,1563;175407,875;201329,3125;316333,1563;213087,4219;315822,75;193127,5938;159547,3594;316837,9688;314291,875;289374,5938;252164,9844;232967,4219;347940,2813
26879;711,4986089;21,01867274;NEGmz711.499rt21.02;DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0);DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)_DG(22:6n3/0:0/22:6n3);ID: HMDB0007788_Name: DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)_Molecular formula: C47H68O5_Identification method: HMDB All metabolites - M-H.txt;HMDB0007788;19;1,17E+05;1,692;2,104;3,560;0,000;0;69648,66406;75885,33594;40792,44531;24475,92578;45124,26172;90080,10156;65158,20313;112426,1016;94655,04688;98949,55469;88298,42969;123768,9141;111631,2188;120603,9766;114940,5469;148179,9375;78187,49219;175541,6406;163614,5781;156395,7656;212245,0938;326273,375;189375,2813;197102,4219
6954;163,0238522;1,654892017;NEGmz163.024rt1.65;S-2-Propenyl 1-propanesulfinothioate;S-2-Propenyl 1-propanesulfinothioate_R-1-Propenyl 1-propanesulfinothioate_R-Propyl 1-propenesulfinothioate_S-Propyl 2-propene-1-sulfinothioate;ID: HMDB0032741_Name: S-2-Propenyl 1-propanesulfinothioate_Molecular formula: C6H12OS2_Identification method: HMDB All metabolites - M-H.txt;HMDB0032741;25;1,64E+06;1,652;4,268;7,051;0,000;243844,0938;618067,9375;217949,4219;227013,625;485390,25;159157,6406;810739,0625;351250,3125;1396024,125;1222570,5;2752033,25;1074669,5;1513145,625;1018818,25;1356273;2954921,5;5407614,5;3387025,75;1613427,75;2660959,5;1764867,625;2503736;2800904,25;1142409,75;3416851
4689;343,1595306;13,05145358;NEGmz343.16rt13.05;2-(4-Allyl-2-methoxyphenoxy)-1-(4-hydroxy-3-methoxyphenyl)-1-propanol;2-(4-Allyl-2-methoxyphenoxy)-1-(4-hydroxy-3-methoxyphenyl)-1-propanol_(1(10)E,4E,6a,8b)-8-Angeloyloxy-14-oxo-1(10),4,11(13)-germacratrien-12,6-olide_5-(6-Hydroxy-3,7-dimethyl-2,7-octadienyloxy)-7-methoxycoumarin_Malabaricano_3-Dehydronobilin_Rosmadial_Isoachifolidiene_Columbaridione_Safficinolide;ID: HMDB0031753_Name: 2-(4-Allyl-2-methoxyphenoxy)-1-(4-hydroxy-3-methoxyphenyl)-1-propanol_Molecular formula: C20H24O5_Identification method: HMDB All metabolites - M-H.txt;HMDB0031753;11;2,23E+05;0,647;0,183;0,119;0,000;439576,2188;82294,0625;712764;693721,5625;541338,25;929434,625;569681,0625;265711,5938;48772,34375;0;52281,61719;42806,29688;284329,1875;44040,04688;63155,89453;241013,4531;0;74615,98438;49631,28125;38701,14063;174712,625;50367,33594;32196,51172;101209,0469;43609,43359
1981;604,2933264;9,127745768;POSmz604.293rt9.13;Neocasomorphin (1-5);Neocasomorphin (1-5);ID: HMDB0060144_Name: Neocasomorphin (1-5)_Molecular formula: C29H41N5O9_Identification method: HMDB All metabolites - M+H.txt;HMDB0060144;25;1,20E+06;1,241;0,353;0,438;0,000;2257035,75;2131531,75;2079736,25;2302177,75;1765251;2031692,75;2643132,25;1001331,313;384761,5938;765715,5;680674,6875;817517,9375;671472,8125;354674,5625;1336055,875;710320,25;1362776,625;719622,125;1623609,5;455803,375;231687,6875;961591,1875;764209,625;1051834,25;817329,1875
2749;341,1795801;16,00879636;NEGmz341.18rt16.01;7-(4-Hydroxy-3-methoxyphenyl)-5-methoxy-1-phenyl-3-heptanone;7-(4-Hydroxy-3-methoxyphenyl)-5-methoxy-1-phenyl-3-heptanone;ID: HMDB0029525_Name: 7-(4-Hydroxy-3-methoxyphenyl)-5-methoxy-1-phenyl-3-heptanone_Molecular formula: C21H26O4_Identification method: HMDB All metabolites - M-H.txt;HMDB0029525;25;1,12E+06;1,071;0,214;0,229;0,000;867986,6875;2014149,75;2365297,5;3519578;3727649,75;3267280,25;1957793,125;1268234,375;327639,0938;406851,5625;460847,2813;383507,4063;894112,1875;197381,7188;875508,75;521950,625;860243,375;997090,9375;421148,5938;473958,3125;323117,2188;471880,125;395939,4688;620588;337511,375
4221;431,2213214;17,0445096;NEGmz431.221rt17.04;Buclizine;Buclizine_1-(6Z,9Z,12Z-octadecatrienoyl)-glycero-3-phosphate_1-(9Z,12Z,15Z-octadecatrienoyl)-glycero-3-phosphate;ID: HMDB0014498_Name: Buclizine_Molecular formula: C28H33ClN2_Identification method: HMDB All metabolites - M-H.txt;HMDB0014498;25;7,66E+05;0,462;0,771;0,357;0,000;509529,6563;1944960,875;1144839,625;959212,3125;859210;1257051,75;956813;1186367,25;1586844,625;1258943,625;622033,0625;1409446,25;478006,375;749287,125;267501,4063;428506,2188;338422,4688;324605,875;267302,875;390414,0313;411859,6563;394342,0625;522974,2188;453391,375;433301,375
26078;685,482383;21,00193283;NEGmz685.482rt21;DG(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0);DG(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)_DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)_DG(20:5n3/0:0/22:6n3);ID: HMDB0007585_Name: DG(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)_Molecular formula: C45H66O5_Identification method: HMDB All metabolites - M-H.txt;HMDB0007585;19;5,39E+05;1,504;5,423;8,154;0,000;77466,66406;43243,05078;0;0;0;13898,1709;447539,5313;281161,9688;828038;447858,5;520681,5625;446402,4375;573199,0625;652801;699823,4375;512931,125;734269,3125;392247;673267,6875;1119327,75;872378,125;1302997,625;1615556,25;758201,4375;450717,6875
