GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	A0A0R4IJI4	lpin1b	GO:0019432	triglyceride biosynthetic process	P
UniProtKB	A0A0R4IJI4	lpin1b	GO:0032869	cellular response to insulin stimulus	P
UniProtKB	A0A0R4IJI4	lpin1b	GO:0019432	triglyceride biosynthetic process	P
UniProtKB	A0A0R4IJK6	hnf4g	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	A0A0R4IJK6	hnf4g	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	A0A0R4IJQ3	si:dkey-27d5.6	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IJR2	fbxo11a	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IK18	ctsc	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	A0A0R4IK19	usp10	GO:0010506	regulation of autophagy	P
UniProtKB	A0A0R4IK19	usp10	GO:0030330	DNA damage response, signal transduction by p53 class mediator	P
UniProtKB	A0A0R4IK26	rab11fip2	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4IK26	rab11fip2	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4IK81	fbxl3b	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IKB2	zgc:174353	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IKB7	vps37a	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	P
UniProtKB	A0A0R4IKF0	apoa1b	GO:0046889	positive regulation of lipid biosynthetic process	P
UniProtKB	A0A0R4IKF0	apoa1b	GO:0010873	positive regulation of cholesterol esterification	P
UniProtKB	A0A0R4IKI8	asb2b	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IKQ9	irs2b	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	A0A0R4IKQ9	irs2b	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	A0A0R4IKT5	atg2a	GO:0061709	reticulophagy	P
UniProtKB	A0A0R4IKT5	atg2a	GO:0000045	autophagosome assembly	P
UniProtKB	A0A0R4IKT6	usp47	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IKX3	creb3l1	GO:0030968	endoplasmic reticulum unfolded protein response	P
UniProtKB	A0A0R4IL03	nrp2a	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4IL25	erc2	GO:0007274	neuromuscular synaptic transmission	P
UniProtKB	A0A0R4IL29	calr3b	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	A0A0R4IL43	fbxo11a	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IL71	ide	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	A0A0R4ILA8	psmc3	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4ILB0	rhot1a	GO:0047497	mitochondrion transport along microtubule	P
UniProtKB	A0A0R4ILC7	serp1	GO:0030968	endoplasmic reticulum unfolded protein response	P
UniProtKB	A0A0R4ILD5	bmp5	GO:0014032	neural crest cell development	P
UniProtKB	A0A0R4ILH7	sf3a3	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	A0A0R4ILJ8	glrx2	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4ILJ8	glrx2	GO:0003147	neural crest cell migration involved in heart formation	P
UniProtKB	A0A0R4ILL9	timm17a	GO:0030150	protein import into mitochondrial matrix	P
UniProtKB	A0A0R4ILT6	cartl	GO:0009267	cellular response to starvation	P
UniProtKB	A0A0R4ILT6	cartl	GO:0032099	negative regulation of appetite	P
UniProtKB	A0A0R4ILU0	si:dkey-23f9.12	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IM95	usp38	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IME3	hmgcs1	GO:0014033	neural crest cell differentiation	P
UniProtKB	A0A0R4IMM7	mre11a	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	A0A0R4IMM7	mre11a	GO:0000723	telomere maintenance	P
UniProtKB	A0A0R4IMM9	sema5a	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4IMN5	babam1	GO:0045739	positive regulation of DNA repair	P
UniProtKB	A0A0R4IMQ4	nr4a3	GO:0071376	cellular response to corticotropin-releasing hormone stimulus	P
UniProtKB	A0A0R4IMX4	nck2a	GO:1902237	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	P
UniProtKB	A0A0R4IMX7	sh3pxd2b	GO:0042554	superoxide anion generation	P
UniProtKB	A0A0R4INB3	slf1	GO:2000781	positive regulation of double-strand break repair	P
UniProtKB	A0A0R4ING5	gria2a	GO:0014032	neural crest cell development	P
UniProtKB	A0A0R4INQ1	si:ch211-160o17.4	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	P
UniProtKB	A0A0R4IP89	si:ch211-207l14.1	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IP97	atg16l1	GO:0000045	autophagosome assembly	P
UniProtKB	A0A0R4IP97	atg16l1	GO:0000045	autophagosome assembly	P
UniProtKB	A0A0R4IPD0	siah1	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IPG4	polr1a	GO:0014032	neural crest cell development	P
UniProtKB	A0A0R4IPH3	nrg1	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4IPN8	h2az2b	GO:0043045	DNA methylation involved in embryo development	P
UniProtKB	A0A0R4IPN8	h2az2b	GO:0043045	DNA methylation involved in embryo development	P
UniProtKB	A0A0R4IPU7	usp43a	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IPW4	lonp1	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	P
UniProtKB	A0A0R4IPY6	ocrl	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4IPZ0	polq	GO:0097681	double-strand break repair via alternative nonhomologous end joining	P
UniProtKB	A0A0R4IQ09	si:ch211-260e23.9	GO:0000045	autophagosome assembly	P
UniProtKB	A0A0R4IQ47	usp10	GO:0010506	regulation of autophagy	P
UniProtKB	A0A0R4IQ47	usp10	GO:0030330	DNA damage response, signal transduction by p53 class mediator	P
UniProtKB	A0A0R4IQ49	nr3c2	GO:0030518	intracellular steroid hormone receptor signaling pathway	P
UniProtKB	A0A0R4IQ49	nr3c2	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	A0A0R4IQG1	hmgcs1	GO:0014033	neural crest cell differentiation	P
UniProtKB	A0A0R4IQG7	nos1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	A0A0R4IQG7	nos1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	A0A0R4IQK0	rmnd5b	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IQK0	rmnd5b	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IQM2	fbxo44.3	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	A0A0R4IQM2	fbxo44.3	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IQS2	usp25	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IQS4	wacb	GO:0010506	regulation of autophagy	P
UniProtKB	A0A0R4IQS4	wacb	GO:1904263	positive regulation of TORC1 signaling	P
UniProtKB	A0A0R4IQU4	lrsam1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	A0A0R4IR37	si:ch211-117n7.6	GO:0052651	monoacylglycerol catabolic process	P
UniProtKB	A0A0R4IR43	ano1a	GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	P
UniProtKB	A0A0R4IR66	sema5bb	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4IRC0	atg16l1	GO:0000045	autophagosome assembly	P
UniProtKB	A0A0R4IRC0	atg16l1	GO:0000045	autophagosome assembly	P
UniProtKB	A0A0R4IRC1	rimbp2a	GO:0007274	neuromuscular synaptic transmission	P
UniProtKB	A0A0R4IRL6	slc27a4	GO:0007584	response to nutrient	P
UniProtKB	A0A0R4IRP5	sh3pxd2b	GO:0042554	superoxide anion generation	P
UniProtKB	A0A0R4IRZ2	terf2ip	GO:0000723	telomere maintenance	P
UniProtKB	A0A0R4IRZ2	terf2ip	GO:0010833	telomere maintenance via telomere lengthening	P
UniProtKB	A0A0R4IRZ3	fyco1a	GO:1901098	positive regulation of autophagosome maturation	P
UniProtKB	A0A0R4IS30	ctsbb	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	A0A0R4IS72	pid1	GO:0046325	negative regulation of glucose import	P
UniProtKB	A0A0R4IS85	gcga	GO:0042594	response to starvation	P
UniProtKB	A0A0R4IS85	gcga	GO:0042594	response to starvation	P
UniProtKB	A0A0R4ISA8	mtmr3	GO:0010506	regulation of autophagy	P
UniProtKB	A0A0R4ISC7	psma6b	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	A0A0R4ISC7	psma6b	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	A0A0R4ISC7	psma6b	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4ISE4	lonp2	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	P
UniProtKB	A0A0R4ISE4	lonp2	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	P
UniProtKB	A0A0R4ISG5	rhot1a	GO:0047497	mitochondrion transport along microtubule	P
UniProtKB	A0A0R4ISM0	retreg1	GO:0061709	reticulophagy	P
UniProtKB	A0A0R4ISM0	retreg1	GO:0061709	reticulophagy	P
UniProtKB	A0A0R4ISP6	rnf185	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4ISQ3	chrnb4	GO:0015464	acetylcholine receptor activity	F
UniProtKB	A0A0R4ISQ3	chrnb4	GO:0007271	synaptic transmission, cholinergic	P
UniProtKB	A0A0R4ISV4	anapc2	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4ISV8	rmc1	GO:0010506	regulation of autophagy	P
UniProtKB	A0A0R4IT14	wrn	GO:0010259	multicellular organism aging	P
UniProtKB	A0A0R4IT14	wrn	GO:0000723	telomere maintenance	P
UniProtKB	A0A0R4IT64	sema4c	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4ITJ3	sox8a	GO:0014032	neural crest cell development	P
UniProtKB	A0A0R4ITK7	zgc:174353	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4ITM9	hecw2b	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4ITP3	atg10	GO:0016236	macroautophagy	P
UniProtKB	A0A0R4ITV5	mre11a	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	A0A0R4ITV5	mre11a	GO:0000723	telomere maintenance	P
UniProtKB	A0A0R4ITX8	asmt	GO:0030187	melatonin biosynthetic process	P
UniProtKB	A0A0R4IU25	lpin1b	GO:0019432	triglyceride biosynthetic process	P
UniProtKB	A0A0R4IU25	lpin1b	GO:0032869	cellular response to insulin stimulus	P
UniProtKB	A0A0R4IU25	lpin1b	GO:0019432	triglyceride biosynthetic process	P
UniProtKB	A0A0R4IU39	cdc20	GO:0031145	anaphase-promoting complex-dependent catabolic process	P
UniProtKB	A0A0R4IU62	si:dkey-23n7.10	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IU95	glis3	GO:0042593	glucose homeostasis	P
UniProtKB	A0A0R4IUB7	metap2b	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	A0A0R4IUJ2	pik3r3a	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	A0A0R4IUN6	ctsbb	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	A0A0R4IUP8	ube4b	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	A0A0R4IUP8	ube4b	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	A0A0R4IUP8	ube4b	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IUQ2	rxrgb	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	A0A0R4IUQ2	rxrgb	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	A0A0R4IUV2	pnpla3	GO:0019433	triglyceride catabolic process	P
UniProtKB	A0A0R4IUV2	pnpla3	GO:0010898	positive regulation of triglyceride catabolic process	P
UniProtKB	A0A0R4IUX5	si:dkey-74k8.3	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	P
UniProtKB	A0A0R4IV47	chrna7a	GO:0015464	acetylcholine receptor activity	F
UniProtKB	A0A0R4IV47	chrna7a	GO:0007271	synaptic transmission, cholinergic	P
UniProtKB	A0A0R4IV47	chrna7a	GO:0015464	acetylcholine receptor activity	F
UniProtKB	A0A0R4IV53	kptn	GO:1904262	negative regulation of TORC1 signaling	P
UniProtKB	A0A0R4IV53	kptn	GO:0034198	cellular response to amino acid starvation	P
UniProtKB	A0A0R4IVA2	brsk1b	GO:0042149	cellular response to glucose starvation	P
UniProtKB	A0A0R4IVD5	erlec1	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	A0A0R4IVD5	erlec1	GO:0030968	endoplasmic reticulum unfolded protein response	P
UniProtKB	A0A0R4IVE2	usp10	GO:0010506	regulation of autophagy	P
UniProtKB	A0A0R4IVE2	usp10	GO:0030330	DNA damage response, signal transduction by p53 class mediator	P
UniProtKB	A0A0R4IVE2	usp10	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IVI1	castor1	GO:1904262	negative regulation of TORC1 signaling	P
UniProtKB	A0A0R4IVJ7	rmnd5b	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IVJ7	rmnd5b	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IVN5	rhot1b	GO:0047497	mitochondrion transport along microtubule	P
UniProtKB	A0A0R4IVQ3	sc:d189	GO:0150079	negative regulation of neuroinflammatory response	P
UniProtKB	A0A0R4IVT7	mmp17b	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4IVT7	mmp17b	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4IWB3	sema3b	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4IWE5	zeb2b	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4IWH6	atg10	GO:0016236	macroautophagy	P
UniProtKB	A0A0R4IWH7	apc	GO:1900052	regulation of retinoic acid biosynthetic process	P
UniProtKB	A0A0R4IWH7	apc	GO:1900052	regulation of retinoic acid biosynthetic process	P
UniProtKB	A0A0R4IWH7	apc	GO:1900052	regulation of retinoic acid biosynthetic process	P
UniProtKB	A0A0R4IWH7	apc	GO:1900052	regulation of retinoic acid biosynthetic process	P
UniProtKB	A0A0R4IWI4	fbxl4	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IWI7	kif5aa	GO:0019896	axonal transport of mitochondrion	P
UniProtKB	A0A0R4IWM7	dmxl2	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4IWM7	dmxl2	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4IWP3	psmb2	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	A0A0R4IWP3	psmb2	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	A0A0R4IWP3	psmb2	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	A0A0R4IWT6	atg16l1	GO:0000045	autophagosome assembly	P
UniProtKB	A0A0R4IWT6	atg16l1	GO:0000045	autophagosome assembly	P
UniProtKB	A0A0R4IX21	zgc:92045	GO:0060400	negative regulation of growth hormone receptor signaling pathway	P
UniProtKB	A0A0R4IX50	tfec	GO:0071425	hematopoietic stem cell proliferation	P
UniProtKB	A0A0R4IXA1	fbxo11a	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IXC0	dmac2	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IXI8	ciao2a	GO:2001022	positive regulation of response to DNA damage stimulus	P
UniProtKB	A0A0R4IXN0	camkk1a	GO:0061762	CAMKK-AMPK signaling cascade	P
UniProtKB	A0A0R4IXP1	ttc8	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4IXU6	glrx2	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4IXU6	glrx2	GO:0003147	neural crest cell migration involved in heart formation	P
UniProtKB	A0A0R4IXX7	atg2a	GO:0061709	reticulophagy	P
UniProtKB	A0A0R4IXX7	atg2a	GO:0000045	autophagosome assembly	P
UniProtKB	A0A0R4IXY4	cul3b	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IY81	nlrc3l	GO:0050728	negative regulation of inflammatory response	P
UniProtKB	A0A0R4IYC6	derl3	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	A0A0R4IYC6	derl3	GO:0030968	endoplasmic reticulum unfolded protein response	P
UniProtKB	A0A0R4IYC6	derl3	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	A0A0R4IYE8	usp43a	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IYH1	chrna8	GO:0015464	acetylcholine receptor activity	F
UniProtKB	A0A0R4IYH1	chrna8	GO:0007271	synaptic transmission, cholinergic	P
UniProtKB	A0A0R4IYL0	mtmr3	GO:0010506	regulation of autophagy	P
UniProtKB	A0A0R4IYN3	tnksb	GO:0042593	glucose homeostasis	P
UniProtKB	A0A0R4IYS3	pik3r3a	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	A0A0R4IYU4	stoml2	GO:1900210	positive regulation of cardiolipin metabolic process	P
UniProtKB	A0A0R4IZ00	lamp2	GO:0097352	autophagosome maturation	P
UniProtKB	A0A0R4IZ00	lamp2	GO:0009267	cellular response to starvation	P
UniProtKB	A0A0R4IZ00	lamp2	GO:0016236	macroautophagy	P
UniProtKB	A0A0R4IZ28	chrnb3a	GO:0015464	acetylcholine receptor activity	F
UniProtKB	A0A0R4IZ28	chrnb3a	GO:0007271	synaptic transmission, cholinergic	P
UniProtKB	A0A0R4IZ47	stat6	GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	P
UniProtKB	A0A0R4IZ61	rnf13	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A0R4IZ70	sf3a3	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	A0A0R4IZ83	slc27a1b	GO:0071072	negative regulation of phospholipid biosynthetic process	P
UniProtKB	A0A0R4IZI8	ctsll	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	A0A0R4IZL6	rragcb	GO:0009267	cellular response to starvation	P
UniProtKB	A0A0R4IZL6	rragcb	GO:0010506	regulation of autophagy	P
UniProtKB	A0A0R4IZS9	zgc:162895	GO:0000723	telomere maintenance	P
UniProtKB	A0A0R4IZU1	pard3ab	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4IZU1	pard3ab	GO:0001755	neural crest cell migration	P
UniProtKB	A0A0R4IZU1	pard3ab	GO:0014033	neural crest cell differentiation	P
UniProtKB	A0A0U1RNE4	cpt1aa	GO:0031998	regulation of fatty acid beta-oxidation	P
UniProtKB	A0A140LFM5	atg7	GO:0000045	autophagosome assembly	P
UniProtKB	A0A140LFM5	atg7	GO:0000423	mitophagy	P
UniProtKB	A0A140LG12	atg7	GO:0000045	autophagosome assembly	P
UniProtKB	A0A140LG12	atg7	GO:0000423	mitophagy	P
UniProtKB	A0A140LG61	atg7	GO:0000045	autophagosome assembly	P
UniProtKB	A0A140LG61	atg7	GO:0000423	mitophagy	P
UniProtKB	A0A140LG95	chrm1a	GO:0016907	G protein-coupled acetylcholine receptor activity	F
UniProtKB	A0A140LG95	chrm1a	GO:0016907	G protein-coupled acetylcholine receptor activity	F
UniProtKB	A0A140LG95	chrm1a	GO:0016907	G protein-coupled acetylcholine receptor activity	F
UniProtKB	A0A140LGA1	map1lc3cl	GO:0097352	autophagosome maturation	P
UniProtKB	A0A140LGA1	map1lc3cl	GO:0016236	macroautophagy	P
UniProtKB	A0A140LGA1	map1lc3cl	GO:0006995	cellular response to nitrogen starvation	P
UniProtKB	A0A140LGA1	map1lc3cl	GO:0000045	autophagosome assembly	P
UniProtKB	A0A140LGD9	sesn4	GO:0016239	positive regulation of macroautophagy	P
UniProtKB	A0A140LGD9	sesn4	GO:1904262	negative regulation of TORC1 signaling	P
UniProtKB	A0A140LGD9	sesn4	GO:1990253	cellular response to leucine starvation	P
UniProtKB	A0A140LGD9	sesn4	GO:1904262	negative regulation of TORC1 signaling	P
UniProtKB	A0A140LGH8	aspscr1	GO:0042593	glucose homeostasis	P
UniProtKB	A0A140LGJ3	ube2a	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A140LGM9	si:ch73-223f5.2	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A140LGN8	cyp27b1	GO:0071425	hematopoietic stem cell proliferation	P
UniProtKB	A0A140LGV5	atg7	GO:0000045	autophagosome assembly	P
UniProtKB	A0A140LGV5	atg7	GO:0000423	mitophagy	P
UniProtKB	A0A140LH08	dgkab	GO:0046339	diacylglycerol metabolic process	P
UniProtKB	A0A140LH17	pdcd7	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	P
UniProtKB	A0A181	ghrh	GO:0060124	positive regulation of growth hormone secretion	P
UniProtKB	A0A193GP06	tg	GO:0006590	thyroid hormone generation	P
UniProtKB	A0A193GP06	tg	GO:0042446	hormone biosynthetic process	P
UniProtKB	A0A1B4Z255	nrg1	GO:0001755	neural crest cell migration	P
UniProtKB	A0A1D5NS51	psmc3	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A1D5NS55	si:ch211-235p24.2	GO:0007271	synaptic transmission, cholinergic	P
UniProtKB	A0A1D5NS56	dgkza	GO:0046339	diacylglycerol metabolic process	P
UniProtKB	A0A1D5NS58	acd	GO:0016233	telomere capping	P
UniProtKB	A0A1D5NS58	acd	GO:0016233	telomere capping	P
UniProtKB	A0A1D5NS58	acd	GO:0000723	telomere maintenance	P
UniProtKB	A0A1D5NS58	acd	GO:0007004	telomere maintenance via telomerase	P
UniProtKB	A0A1D5NS65	si:ch211-260e23.9	GO:0000045	autophagosome assembly	P
UniProtKB	A0A1D5NS75	fxr2	GO:2001022	positive regulation of response to DNA damage stimulus	P
UniProtKB	A0A1D5NSA9	si:ch211-212k18.13	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	A0A1D5NSB2	nucb2a	GO:0032099	negative regulation of appetite	P
UniProtKB	A0A1D5NSB2	nucb2a	GO:0032094	response to food	P
UniProtKB	A0A1D5NSC1	dgkza	GO:0046339	diacylglycerol metabolic process	P
UniProtKB	A0A1D5NSD8	atg13	GO:0000045	autophagosome assembly	P
UniProtKB	A0A1D5NSE1	dgkza	GO:0046339	diacylglycerol metabolic process	P
UniProtKB	A0A1D5NSP2	dgkza	GO:0046339	diacylglycerol metabolic process	P
UniProtKB	A0A1D5NSR3	atg13	GO:0000045	autophagosome assembly	P
UniProtKB	A0A1D5NSR9	dgkza	GO:0046339	diacylglycerol metabolic process	P
UniProtKB	A0A1D5NSX4	nucb2a	GO:0032099	negative regulation of appetite	P
UniProtKB	A0A1D5NSX4	nucb2a	GO:0032094	response to food	P
UniProtKB	A0A1D5NSX8	si:dkey-172j4.3	GO:0046339	diacylglycerol metabolic process	P
UniProtKB	A0A1D5NT19	acd	GO:0016233	telomere capping	P
UniProtKB	A0A1D5NT19	acd	GO:0016233	telomere capping	P
